X,Y,OBJECTID,SignalID,Locaction_Name,Type_,Status,Turn_on_Date,Precinct,Latitude,Longitude,Billing_Addr,Shape
3051235.00532219,13974348.3857901,416,TCS-0420,Hufsmith Rd @ Burroughs Park Entrance,Traffic Control Signal,Active,2022/07/26 00:00:00+00,3,30.130156,-95.574528,9901« Hufsmith Road,
3052150.3716017,13974442.1618493,417,TCS-0421,Hufsmith Rd @ Creekside Forest Dr & Stonebridge Pl,Traffic Control Signal,Active,2018/04/24 00:00:00+00,3,30.13034,-95.571625,10795« Creekside Forest Drive,
3035487.43150245,13848303.7622237,418,TCS-0422,IH10 Managed Lanes at Addicks Park & Ride T-Ramp,Traffic Control Signal,Active,,,29.784957,-95.635789,14120« IH10 Frontage Road,
3104734.58270603,13922461.7658103,419,TCS-0423,Imperial Valley Dr @ East Airtex Dr,Traffic Control Signal,Active,2013/03/12 00:00:00+00,1,29.983134,-95.410411,742« E Airtex Dr,
3105437.37854452,13927411.1095861,420,TCS-0424,Imperial Valley Dr @ East Richey Rd,Traffic Control Signal,Active,1988/10/18 00:00:00+00,1,29.996678,-95.407712,1201 East Richey Road,
3107504.08897802,13916297.3585197,421,TCS-0425,Imperial Valley Dr @ Rankin Rd,Traffic Control Signal,Active,1988/06/16 00:00:00+00,1,29.965957,-95.402266,7301« Rankin Road,
3105496.31280985,13919884.8529851,422,TCS-0426,Imperial Valley Dr @ Remington Valley Dr & Fairview Park Dr,Traffic Control Signal,Active,2011/12/09 00:00:00+00,1,29.975987,-95.408256,19402« Imperial Valley Dr,
3209315.37157553,13832375.9899454,423,TCS-0427,Independence Pkwy South @ Miller Cutoff Rd,Traffic Control Signal,Active,,2,29.726312,-95.089768,1820« Independence Pkwy,
3174988.77192178,13842737.7457967,424,TCS-0428,Industrial Rd @ Sheffield Dr & Miles St,Traffic Control Signal,Active,2019/11/26 00:00:00+00,2,29.757904,-95.196804,12905 Industrial Road,
3190808.60806419,13842354.5457757,425,TCS-0429,Jacintoport Blvd @ BW8 SBFR,Traffic Control Signal,Active,2014/10/23 00:00:00+00,2,29.755427,-95.147011,15015« Jacintoport Blvd,
3017320.33824353,13913396.0362384,426,TCS-0430,Jarvis Rd @ Skinner Rd,Traffic Control Signal,Active,2007/12/19 00:00:00+00,3,29.965308,-95.687227,13228 Skinner Rd,
3130545.56192386,13897104.5566823,427,TCS-0431,John F Kennedy Blvd @ Lauder Rd,Traffic Control Signal,Active,2021/01/28 00:00:00+00,2,29.911237,-95.331434,4230« Lauder Road,
3049886.63072236,13916233.2995927,428,TCS-0432,Jones Rd @ Archmont Dr,Traffic Control Signal,Active,2002/08/30 00:00:00+00,3,29.970531,-95.58416,13448« Jones Road,
3049790.76477236,13909700.7772247,429,TCS-0433,Jones Rd @ Cypress North Houston Rd,Traffic Control Signal,Active,1978/12/27 00:00:00+00,3,29.952583,-95.585065,12255 Jones Road,
3049943.88520102,13918425.8657456,430,TCS-0434,Jones Rd @ Cypresswood Dr,Traffic Control Signal,Active,1995/01/26 00:00:00+00,3,29.976553,-95.583777,10902« Cypresswood Dr,
3049991.93464561,13917160.8295618,431,TCS-0435,Jones Rd @ Dunbrook Dr,Traffic Control Signal,Active,2002/08/30 00:00:00+00,3,29.973072,-95.583742,13720« Jones Road,
3050174.23021278,13899534.0157341,432,TCS-0436,Jones Rd @ Fallbrook Dr,Traffic Control Signal,Active,1985/05/14 00:00:00+00,3,29.924607,-95.584792,10502« Jones Road,
3050448.11352327,13893239.4105412,433,TCS-0437,Jones Rd @ Gold Point Dr,Traffic Control Signal,Active,2001/12/05 00:00:00+00,3,29.907283,-95.584508,9204« Jones Rd,
3049583.34753628,13914915.0728984,434,TCS-0438,Jones Rd @ Grant Rd,Traffic Control Signal,Active,1976/12/17 00:00:00+00,3,29.966932,-95.585239,10902 Grant Road,
3049892.19534378,13907735.8815482,435,TCS-0439,Jones Rd @ Greencreek Dr,Traffic Control Signal,Active,1998/09/07 00:00:00+00,3,29.947174,-95.584926,11910« Jones Rd,
3048396.0976142,13921363.2319181,436,TCS-0440,Jones Rd @ Lakewood Crossing Blvd,Traffic Control Signal,Active,2012/10/11 00:00:00+00,3,29.984751,-95.588393,14703« Jones Rd,
3048539.70034537,13925742.6828049,437,TCS-0441,Jones Rd @ Louetta Rd,Traffic Control Signal,Active,1995/04/06 00:00:00+00,3,29.996777,-95.587536,10902« Jones Road,
3049755.95677111,13910512.8812435,438,TCS-0442,Jones Rd @ Millridge North Dr,Traffic Control Signal,Active,1984/09/19 00:00:00+00,3,29.954818,-95.5851,12400« Jones Road,
3049676.67248087,13912858.6137568,439,TCS-0443,Jones Rd @ Mills Rd,Traffic Control Signal,Active,1978/12/14 00:00:00+00,3,29.961272,-95.585134,12854« Jones Road,
3049633.37794803,13913581.7015494,440,TCS-0444,Jones Rd @ Regency Green Dr,Traffic Control Signal,Active,1984/11/01 00:00:00+00,3,29.963263,-95.585204,13102« Jones Road,
3050531.87483869,13889992.3399356,441,TCS-0445,Jones Rd @ Seattle Slew Dr & Jersey Meadows Dr,Traffic Control Signal,Active,2005/08/04 00:00:00+00,3,29.898351,-95.584543,8555« Jones Road,
3050476.21057995,13892277.5988165,442,TCS-0446,Jones Rd @ Steeplepark Dr,Traffic Control Signal,Active,2001/12/05 00:00:00+00,3,29.904637,-95.584508,9011« Jones Road,
3050316.35492852,13896241.7007964,443,TCS-0447,Jones Rd @ Steepleway Blvd,Traffic Control Signal,Active,1985/07/18 00:00:00+00,3,29.915546,-95.584647,9724 Jones Road,
3049985.98682286,13904904.5328802,444,TCS-0448,Jones Rd @ Tower Oaks Blvd,Traffic Control Signal,Active,1984/11/05 00:00:00+00,3,29.939384,-95.584891,11402« Jones Road,
3050264.02235603,13897273.7502415,445,TCS-0449,Jones Rd @ Trail Ridge Dr,Traffic Control Signal,Active,2005/08/04 00:00:00+00,3,29.918387,-95.584717,9919« Jones Road,
3050666.60389994,13888028.0889429,446,TCS-0450,Jones Rd @ Village Green Dr,Traffic Control Signal,Active,1998/11/05 00:00:00+00,3,29.892941,-95.584299,8150« Jones Rd,
3050407.16970752,13894261.2395343,447,TCS-0451,Jones Rd @ West Rd,Traffic Control Signal,Active,1983/08/16 00:00:00+00,3,29.910095,-95.584543,9466« Jones Road,
3049931.87899144,13906756.9327187,448,TCS-0452,Jones Rd @ Woodedge Dr,Traffic Control Signal,Active,1980/12/04 00:00:00+00,3,29.94448,-95.584891,11675 Jones Road,
2982767.05630036,13850198.3053506,449,TCS-0453,Katy Fort Bend Rd @ Colonial Pkwy & Morrison Blvd,Traffic Control Signal,Active,2013/08/19 00:00:00+00,4,29.794232,-95.801768,1502« Katy Fort Bend Road,
2982914.31322369,13845244.0901934,450,TCS-0454,Katy Fort Bend Rd @ Katy Mills Dr,Traffic Control Signal,Active,2009/05/15 00:00:00+00,4,29.780602,-95.801731,723« Katy Fort Bend Road,
2982896.69055553,13845818.7343854,451,TCS-0455,Katy Fort Bend Rd @ Market Place Dr,Traffic Control Signal,Active,2009/05/15 00:00:00+00,4,29.782183,-95.801737,803« aty Fort Bend Road,
2979839.38663077,13890046.506822,452,TCS-0456,Katy Hockley Cut-Off Rd @ West Rd & Katy Hockley Rd,Traffic Control Signal,Active,2017/08/24 00:00:00+00,4,29.903991,-95.807566,8825« Katy Hockley Cut Off Road,
3028883.27082628,13871421.6300299,453,TCS-0457,Kieth Harrow Blvd @ Cairnleigh Dr,Traffic Control Signal,Active,2000/10/02 00:00:00+00,4,29.849025,-95.654516,16642« Kieth Harrow Boulevard,
3026336.00754811,13871323.7296351,454,TCS-0458,Kieth Harrow Blvd @ Cairnvillage Dr,Traffic Control Signal,Active,2000/10/02 00:00:00+00,4,29.848956,-95.662557,17035« Kieth Harrow Boulevard,
3027745.38957186,13871366.5333553,455,TCS-0459,Kieth Harrow Blvd @ Gretna Green Dr,Traffic Control Signal,Active,2011/07/21 00:00:00+00,4,29.848963,-95.658109,17003« Kieth Harrow Boulevard,
3024514.25758269,13871351.079646,456,TCS-0460,Kieth Harrow Blvd @ Queenston Blvd,Traffic Control Signal,Active,2000/10/02 00:00:00+00,4,29.849174,-95.668299,17657« Kieth Harrow Boulevard,
3022293.38932103,13871094.6874423,457,TCS-0461,Kieth Harrow Blvd @ Windsong Trail,Traffic Control Signal,Active,2000/10/10 00:00:00+00,4,29.848643,-95.675325,17951« Kieth Harrow Blvd,
3014604.95325436,13844233.5656397,458,TCS-0462,Kingsland Blvd @ Baker Rd,Traffic Control Signal,Active,2004/09/13 00:00:00+00,4,29.775404,-95.701958,19102« Kingsland Boulevard,
2989104.4661977,13842307.6597146,459,TCS-0463,Kingsland Blvd @ Cobia Dr,Traffic Control Signal,Active,2015/03/06 00:00:00+00,4,29.772063,-95.782479,23502« Kingsland Blvd,
3010328.45983887,13844113.1823503,460,TCS-0464,Kingsland Blvd @ Crescent Green Dr,Traffic Control Signal,Active,2009/04/22 00:00:00+00,4,29.775404,-95.715444,19808« Kingsland Blvd,
3005916.5920222,13844192.1306832,461,TCS-0465,Kingsland Blvd @ Dominion Dr,Traffic Control Signal,Active,1998/10/13 00:00:00+00,4,29.775961,-95.729339,20606« Kingsland Blvd,
2984972.51580019,13842755.8500912,462,TCS-0466,Kingsland Blvd @ Falcon Point Dr & Harbor Crossing Ln,Traffic Control Signal,Active,2011/12/16 00:00:00+00,4,29.773607,-95.79546,24627« Falcon Point Dr,
2993343.29597461,13843589.3582667,463,TCS-0467,Kingsland Blvd @ Governors Place Blvd,Traffic Control Signal,Active,2001/12/20 00:00:00+00,4,29.775265,-95.769011,22925« Kingsland Boulevard,
3008372.03953911,13844121.5714411,464,TCS-0468,Kingsland Blvd @ Houghton Rd,Traffic Control Signal,Active,1999/06/16 00:00:00+00,4,29.775578,-95.721608,720« Houghton Road,
2985830.47176145,13842762.2772437,465,TCS-0469,Kingsland Blvd @ Katy Gap Rd,Traffic Control Signal,Active,2008/10/31 00:00:00+00,4,29.77356,-95.792756,24019« Kingsland Boulevard,
3000968.99364969,13843749.9416069,466,TCS-0470,Kingsland Blvd @ Mason Park Blvd,Traffic Control Signal,Active,2001/08/02 00:00:00+00,4,29.775125,-95.744968,21684« Kingsland Boulevard,
2999876.64051944,13843590.7700093,467,TCS-0471,Kingsland Blvd @ Park Grove Dr,Traffic Control Signal,Active,2011/11/18 00:00:00+00,4,29.774771,-95.748424,21802« Kingsland Blvd,
2996592.93284802,13843603.2716247,468,TCS-0472,Kingsland Blvd @ Promenade Dr,Traffic Control Signal,Active,1999/04/07 00:00:00+00,4,29.775056,-95.75877,22275« Kingsland Blvd,
3002735.62003769,13844117.4720398,469,TCS-0473,Kingsland Blvd @ Provincial Blvd,Traffic Control Signal,Active,2009/02/04 00:00:00+00,4,29.776,-95.739369,21302« Provincial Blvd,
3007126.91670127,13844251.1082555,470,TCS-0474,Kingsland Blvd @ Rennie Dr,Traffic Control Signal,Active,1999/07/12 00:00:00+00,4,29.77603,-95.72552,20345« Rennie Drive,
3004670.2677432,13844081.2578734,471,TCS-0475,Kingsland Blvd @ Shillington Dr,Traffic Control Signal,Active,1999/04/06 00:00:00+00,4,29.775752,-95.733276,820« Shillington Drive,
3013708.49244887,13844275.952694,472,TCS-0476,Kingsland Blvd @ South Greenhouse Rd,Traffic Control Signal,Active,1998/03/26 00:00:00+00,4,29.77559,-95.704779,803« S. Greenhouse Rd,
2991725.04035287,13842717.814078,473,TCS-0477,Kingsland Blvd @ South Peek Rd,Traffic Control Signal,Active,1999/04/08 00:00:00+00,4,29.772992,-95.774186,22275« Kingsland Boulevard,
3088649.94459978,13929296.7508279,474,TCS-0478,Kuykendahl Rd @ Bammelwood Dr,Traffic Control Signal,Active,2017/04/05 00:00:00+00,1,30.003268,-95.460541,2307« Bammelwood Drive,
3076962.26029803,13948668.7373464,475,TCS-0479,Kuykendahl Rd @ Bridgeview Ln,Traffic Control Signal,Active,1992/05/19 00:00:00+00,3,30.05748,-95.495616,19700« Kuykendahl Road,
3085792.23312362,13933326.7207863,476,TCS-0480,Kuykendahl Rd @ Colwell Rd,Traffic Control Signal,Active,1983/05/05 00:00:00+00,3,30.014582,-95.469181,16402« Kuykendahl Road,
3078559.04056902,13944522.7223444,477,TCS-0481,Kuykendahl Rd @ Country Pines Dr,Traffic Control Signal,Active,2008/05/08 00:00:00+00,3,30.045953,-95.490964,19002« Kuykendahl Road,
3057973.64899711,13976967.0537811,478,TCS-0482,Kuykendahl Rd @ Coventry Blvd & Augusta Pines Dr,Traffic Control Signal,Active,2012/03/22 00:00:00+00,3,30.136809,-95.552977,25858« Kuykendahl Road,
3059287.65588352,13980062.8077602,479,TCS-0483A,Kuykendahl Rd (NB) @ Creekside Forest Dr,Traffic Control Signal,Active,2012/03/22 00:00:00+00,3,30.145211,-95.548533,8359« Creekside Forest Dr,
3058788.53024136,13980120.8450457,480,TCS-0483B,Kuykendahl Rd (SB) @ Creekside Forest Dr,Traffic Control Signal,Active,2012/03/22 00:00:00+00,3,30.145411,-95.550106,26557« Kuykendahl Road,
3058388.60256353,13977726.9813951,481,TCS-0484,Kuykendahl Rd @ Creekside Green Dr,Traffic Control Signal,Active,2022/10/13 00:00:00+00,3,30.138864,-95.551594,26081« Kuykendahl Road,
3088918.59891811,13928958.1550484,482,TCS-0485,Kuykendahl Rd @ Cypress Landing Dr,Traffic Control Signal,Active,1999/08/26 00:00:00+00,1,30.002315,-95.459725,13602« Kuykendahl Road,
3081925.50430852,13938860.802894,483,TCS-0486,Kuykendahl Rd @ Cypresswood Dr,Traffic Control Signal,Active,1979/07/02 00:00:00+00,3,30.030113,-95.480867,17704« Kuykendahl Road,
3062545.78749061,13963262.4525814,484,TCS-0487,Kuykendahl Rd @ Dowdell Rd,Traffic Control Signal,Active,1999/03/31 00:00:00+00,3,30.098771,-95.539802,23050« Kuykendahl Road,
3096247.39987728,13921464.3137369,485,TCS-0488,Kuykendahl Rd @ Ella Blvd,Traffic Control Signal,Active,1985/01/09 00:00:00+00,1,29.981106,-95.437303,13602« Kuykendahl Road,
3080821.63479711,13940385.520317,486,TCS-0489,Kuykendahl Rd @ Elmbrook Dr,Traffic Control Signal,Active,1978/11/22 00:00:00+00,3,30.034395,-95.484209,18011« Kuykendahl Road,
3073421.62039769,13952227.6780631,487,TCS-0490,Kuykendahl Rd @ Gosling Rd & Pinelakes Blvd,Traffic Control Signal,Active,2011/06/28 00:00:00+00,3,30.067553,-95.506467,20500« Kuykendahl Road,
3065671.69298419,13960174.4436656,488,TCS-0491,Kuykendahl Rd @ Home Depot Way,Traffic Control Signal,Active,2018/11/13 00:00:00+00,3,30.090029,-95.530211,22311« Kuykendahl Road,
3060886.34986462,13964786.2385758,489,TCS-0492,Kuykendahl Rd @ Hufsmith Kuykendahl Rd,Traffic Control Signal,Active,1988/11/16 00:00:00+00,3,30.103094,-95.544905,23502 Kuykendahl Road,
3057844.84512086,13975006.8923471,490,TCS-0493,Kuykendahl Rd @ Hufsmith Rd,Traffic Control Signal,Active,2011/09/06 00:00:00+00,3,30.131432,-95.553567,25503« Kuykendahl Road,
3070619.15487403,13955089.6457644,491,TCS-0494,Kuykendahl Rd @ Klein Crossing Shopping Center,Traffic Control Signal,Active,2004/05/20 00:00:00+00,3,30.075649,-95.515053,21138« Kuykendahl Road,
3057727.05040894,13971577.883129,492,TCS-0495,Kuykendahl Rd @ London Way,Traffic Control Signal,Active,1999/05/13 00:00:00+00,3,30.122017,-95.554259,24815« Kuykendahl Road,
3079345.94188236,13942562.3683255,493,TCS-0496,Kuykendahl Rd @ Louetta Rd,Traffic Control Signal,Active,1979/07/02 00:00:00+00,3,30.0405,-95.488664,4896« Louetta Road,
3059149.47505753,13978894.8009098,494,TCS-0497A,Kuykendahl Rd (NB) @ West New Harmony Trail,Traffic Control Signal,Active,2014/07/31 00:00:00+00,3,30.142012,-95.549079,,
3058651.42126361,13978948.1420105,495,TCS-0497B,Kuykendahl Rd (SB) @ West New Harmony Trail,Traffic Control Signal,Active,2014/07/31 00:00:00+00,3,30.142199,-95.550649,26295« Kuykendahl Road,
3068939.05948095,13956816.2092403,496,TCS-0498,Kuykendahl Rd @ Northcrest Dr & Mossey Terrace Ln,Traffic Control Signal,Active,2011/11/09 00:00:00+00,3,30.080532,-95.5202,21502« Kuykendahl Road,
3076379.7480116,13949677.6579007,497,TCS-0499,Kuykendahl Rd @ Rhodes Rd,Traffic Control Signal,Active,1989/06/28 00:00:00+00,3,30.060301,-95.497361,19728« Kuykendahl Road,
3092386.54637852,13925066.6526608,498,TCS-0500,Kuykendahl Rd @ Richey Rd,Traffic Control Signal,Active,2022/02/10 00:00:00+00,1,29.99133,-95.449147,14514« Kuykendahl Road,
3077929.96111853,13946162.5615844,499,TCS-0501,Kuykendahl Rd @ Spring Cypress Rd,Traffic Control Signal,Active,1984/10/31 00:00:00+00,3,30.050512,-95.492796,19238« Kuykendahl Road,
3082730.25663602,13937978.0018381,500,TCS-0502,Kuykendahl Rd @ Spring Rain Dr & Cypress Hill Dr,Traffic Control Signal,Active,2017/06/26 00:00:00+00,3,30.02762,-95.478409,17449« Kuykendahl Road,
3067218.08162369,13958603.4845372,501,TCS-0503,Kuykendahl Rd @ Spring Stuebner Rd,Traffic Control Signal,Active,1997/09/25 00:00:00+00,3,30.085585,-95.525471,22002« Kuykendahl Road,
3072321.94871253,13953350.0094799,502,TCS-0504,Kuykendahl Rd @ Springbrook Garden Ln,Traffic Control Signal,Active,2010/02/16 00:00:00+00,3,30.070728,-95.509836,20738« Kuykendahl Road,
3059074.91713578,13983873.9599148,503,TCS-0505,Kuykendahl Rd @ Timarron Dr,Traffic Control Signal,Active,2014/04/02 00:00:00+00,3,30.155703,-95.54885,27402« Kuykendahl Road,
3057833.36318845,13975804.0892435,504,TCS-0506,Kuykendahl Rd @ Timbercrest Village Dr,Traffic Control Signal,Active,2017/03/02 00:00:00+00,3,30.133624,-95.553529,25650« Kuykendahl Road,
3058124.60899703,13967705.2793257,505,TCS-0507,Kuykendahl Rd @ West Rayford Rd,Traffic Control Signal,Active,2005/12/07 00:00:00+00,3,30.111341,-95.553363,24037« Kuykendahl Rd,
3062161.05368003,13963605.8078659,506,TCS-0508,Kuykendahl Rd @ Willow Forest Dr,Traffic Control Signal,Active,1999/03/31 00:00:00+00,3,30.099746,-95.540986,23206« Kuykendahl Road,
3083901.41275828,13936116.6423718,507,TCS-0509,Kuykendahl Rd @ Woerner Dr,Traffic Control Signal,Active,1985/10/14 00:00:00+00,3,30.022407,-95.474887,17035« Kuykendahl Road,
3136883.40981245,13933936.0506044,508,TCS-0510,Lee Rd @ Forest Point Dr & Mustang Corral Dr,Traffic Control Signal,Active,2012/02/15 00:00:00+00,3,30.011919,-95.307769,20123« Lee Road,
3098243.12521653,13956814.054389,509,TCS-0511,Lexington Rd @ Spring Cypress Rd,Traffic Control Signal,Active,1984/09/24 00:00:00+00,3,30.078097,-95.427592,910 Spring Cypress Road,
3127457.25904536,13882386.2711583,510,TCS-0512,Little York Rd @ Shady Ln,Traffic Control Signal,Active,1976/12/07 00:00:00+00,2,29.871049,-95.34263,2801 Little York Road,
3022592.99895802,13889340.2447831,511,TCS-0513,Longenbaugh Dr @ East Copper Lakes Dr,Traffic Control Signal,Active,2010/10/05 00:00:00+00,3,29.898773,-95.672743,17031« Longenbaugh Dr,
3023659.55489577,13889620.9049829,512,TCS-0514,Longenbaugh Dr @ Queenston Blvd,Traffic Control Signal,Active,2006/03/06 00:00:00+00,3,29.899461,-95.669353,8202« Queenston Blvd,
3029316.41628544,13888510.2756425,513,TCS-0515,Longenbaugh Dr @ Royal Gardens Dr & Sunny Ridge Dr,Traffic Control Signal,Active,2010/07/15 00:00:00+00,3,29.895964,-95.651607,16002« Longenbaugh Dr,
3020648.81583853,13888844.0466285,514,TCS-0516,Longenbaugh Dr @ West Copper Lakes Dr,Traffic Control Signal,Active,2016/05/09 00:00:00+00,3,29.897561,-95.678921,17502« West Copper Lakes Drive,
3069758.80423252,13935996.7308663,515,TCS-0517,Louetta Rd @ Amidon Dr,Traffic Control Signal,Active,2003/01/08 00:00:00+00,3,30.023242,-95.519568,6969« Louetta Road,
3089198.59245262,13948612.2033387,516,TCS-0518,Louetta Rd @ Cannaberry Way,Traffic Control Signal,Active,2001/12/06 00:00:00+00,3,30.056311,-95.45696,2715« Louetta Road,
3060586.13261728,13929823.9597473,517,TCS-0519,Louetta Rd @ Champion Dr & Colony Creek Dr,Traffic Control Signal,Active,1987/09/24 00:00:00+00,3,30.007023,-95.549116,9102 Louetta Road,
3061731.72153345,13930586.5274478,518,TCS-0520,Louetta Rd @ Champion Springs Blvd & Lake Sterling Gate,Traffic Control Signal,Active,2000/02/10 00:00:00+00,3,30.009026,-95.545427,8702« Louetta Rd,
3053969.07662569,13925918.6473479,519,TCS-0521,Louetta Rd @ Chasewood Park Dr,Traffic Control Signal,Active,2007/12/20 00:00:00+00,3,29.996824,-95.570375,10651« Louetta Road,
3049693.70394287,13925785.1141504,520,TCS-0522,Louetta Rd @ Compaq Center West Dr,Traffic Control Signal,Active,1989/10/03 00:00:00+00,3,29.996801,-95.583888,11135 Louetta Road,
3083930.64859219,13945613.5662913,521,TCS-0523,Louetta Rd @ Ella Blvd,Traffic Control Signal,Active,1987/08/27 00:00:00+00,3,30.048507,-95.47389,3895 Louetta Road,
3036205.81458011,13923855.6432718,522,TCS-0524,Louetta Rd @ Finch Brook Dr,Traffic Control Signal,Active,2017/04/19 00:00:00+00,3,29.992574,-95.626656,13438« Louetta Road,
3045701.75589003,13925640.6787438,523,TCS-0525,Louetta Rd @ Forest Lodge Dr & Rue St Honore Dr,Traffic Control Signal,Active,2004/01/15 00:00:00+00,3,29.996724,-95.596507,11711« Louetta Road,
3044644.84264953,13925602.6506046,524,TCS-0526,Louetta Rd @ Gettysburg Dr,Traffic Control Signal,Active,2002/09/26 00:00:00+00,3,29.996704,-95.599848,11921« Louetta Road,
3087906.05337103,13947491.3696223,525,TCS-0527,Louetta Rd @ Haude Rd,Traffic Control Signal,Active,1986/09/26 00:00:00+00,3,30.053338,-95.461151,3107« Louetta Road,
3094088.43897212,13951445.4817929,526,TCS-0528,Louetta Rd @ Holzwarth Rd,Traffic Control Signal,Active,1989/04/20 00:00:00+00,3,30.06369,-95.441238,1750« Louetta Road,
3077095.28759103,13940988.2169463,527,TCS-0529,Louetta Rd @ Klein Church Rd & Fireside Dr,Traffic Control Signal,Active,1997/08/27 00:00:00+00,3,30.036359,-95.495923,5302« Louetta Road,
3066680.43571736,13933929.6457616,528,TCS-0530,Louetta Rd @ Kleinwood Dr,Traffic Control Signal,Active,1999/08/02 00:00:00+00,3,30.017812,-95.529485,7650« Louetta Rd,
3047316.10075845,13925665.1508077,529,TCS-0531,Louetta Rd @ Lakewood Forest Dr,Traffic Control Signal,Active,1995/04/06 00:00:00+00,3,29.996662,-95.591407,11503« Louetta Road,
